,id,CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade,CNPJ
5587,2,103,Consultas a serviços de proteção ao crédito,por consulta,1996-07-25,0.0,Real,Por evento,57839805
5588,3,303,Cheque administrativo,por cheque,1997-02-28,20.0,Real,Por evento,57839805
5589,4,305,Cheque devolvido por insuficiência de fundos,por cheque,2001-07-02,0.0,Real,Por evento,57839805
5590,5,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2014-06-06,0.11,Percentual,Por evento,57839805
5591,6,502,Emissão de DOC C,por operacao,2020-01-14,15.0,Real,Por evento,57839805
5592,7,503,Emissão de DOC D,por operacao,2020-01-13,15.0,Real,Por evento,57839805
5593,8,506,Transferência Eletrônica Disponível - TED,por operacao,2020-01-13,15.0,Real,Por evento,57839805
5594,9,701,Entrada por borderô (listagem de titulos),por titulo,2001-07-02,3.0,Real,Por evento,57839805
5595,10,704,Manutenção de título vencido,por titulo,2018-07-05,6.0,Real,A cada 1 dias,57839805
5596,11,705,Envio para protesto,por titulo,2015-01-13,16.0,Real,Por evento,57839805
5597,12,706,Sustação de protesto,por titulo,2015-01-13,16.0,Real,Por evento,57839805
5598,13,707,Devolução de título,por titulo,2001-07-02,6.0,Real,Por evento,57839805
5599,14,801,Abertura de crédito,por operacao,2013-01-29,10.0,Percentual,Por evento,57839805
5600,15,802,Renegociação de dívida,por operacao,1996-07-25,0.0,Real,Por evento,57839805
5601,16,803,Substituição de garantia,por operacao,1996-07-25,0.0,Real,Por evento,57839805
5602,17,804,Custódia de cheque pré-datado,por operacao,2001-07-02,0.0,Real,Por evento,57839805
5603,18,805,Rescisão Contratual (Quitação Antecipada),por operacao,2007-07-03,100.0,Percentual,Por evento,57839805
5604,19,901,Segunda via de documento,por copia,1997-02-28,15.0,Real,Por evento,57839805
5605,20,902,Ressarcimento de despesas-telefonema,por chamada,1996-07-25,0.0,Real,Por evento,57839805
5606,21,903,Ressarcimento de despesas-fax,por folha,1996-07-25,0.0,Real,Por evento,57839805
5607,22,904,Envelopamento de documentos,por envelope,1996-07-25,0.0,Real,Por evento,57839805
5608,0,101,Confecção de ficha cadastral,por cliente,2017-08-21,10000.0,Real,Por evento,9313766
5609,1,102,Renovação de ficha cadastral,por cliente,2017-08-21,2000.0,Real,A cada 360 dias,9313766
5610,2,103,Consultas a serviços de proteção ao crédito,por consulta,2011-08-11,100.0,Real,Por evento,9313766
5611,3,401,Abertura de conta,por conta,2021-10-20,0.0,Real,Por evento,9313766
5612,4,402,Manutenção de conta ativa,por conta,2021-10-20,20000.0,Real,A cada 30 dias,9313766
5613,5,403,Manutenção de conta inativa,por conta,2021-10-20,20000.0,Real,A cada 30 dias,9313766
5614,6,502,Emissão de DOC C,por operacao,2021-10-15,100.0,Real,Por evento,9313766
5615,7,503,Emissão de DOC D,por operacao,2021-10-15,100.0,Real,Por evento,9313766
5616,8,506,Transferência Eletrônica Disponível - TED,por operacao,2021-10-15,100.0,Real,Por evento,9313766
5617,9,702,Entrada por meio magnético,por titulo,2011-01-01,150.0,Real,Por evento,9313766
5618,10,801,Abertura de crédito,por operacao,2017-04-04,2.0,Percentual,Por evento,9313766
5619,11,802,Renegociação de dívida,por operacao,2017-04-04,2.0,Percentual,Por evento,9313766
5620,12,803,Substituição de garantia,por operacao,2011-08-11,2000.0,Real,Por evento,9313766
5621,13,805,Rescisão Contratual (Quitação Antecipada),por operacao,2012-05-11,0.0,Real,Por evento,9313766
5622,14,905,Pagamento de funcionários via relação,por funcionario,2021-07-02,0.4,Percentual,Por evento,9313766
5623,15,906,Pagamento de funcionários via meio magnético,por funcionario,2021-07-02,0.4,Percentual,Por evento,9313766
5624,0,101,Confecção de ficha cadastral,por cliente,2020-06-16,300.0,Real,Por evento,62331228
5625,1,102,Renovação de ficha cadastral,por cliente,2020-06-16,300.0,Real,A cada 360 dias,62331228
5626,2,103,Consultas a serviços de proteção ao crédito,por consulta,1996-07-25,0.0,Real,Por evento,62331228
5627,3,303,Cheque administrativo,por cheque,2022-03-15,150.0,Real,Por evento,62331228
5628,4,306,Oposição/sustação de pagamento de cheque,por cheque,2001-03-30,0.0,Real,Por evento,62331228
5629,5,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,1996-07-25,0.0,Real,Por evento,62331228
5630,6,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,1996-07-25,0.0,Real,Por evento,62331228
5631,7,310,Cobrança de cheque por compensação,por cheque,1996-07-25,0.0,Real,Por evento,62331228
5632,8,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2022-03-15,150.0,Real,Por evento,62331228
5633,9,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2010-05-01,0.0,Real,Por evento,62331228
5634,10,401,Abertura de conta,por conta,2016-08-10,5000.0,Real,Por evento,62331228
5635,11,402,Manutenção de conta ativa,por conta,2019-10-01,500.0,Real,A cada 30 dias,62331228
5636,12,403,Manutenção de conta inativa,por conta,2019-10-01,500.0,Real,A cada 30 dias,62331228
5637,13,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2016-08-17,50.0,Real,Por evento,62331228
5638,14,405,Concessão de cheque especial/conta garantida,por conta,2022-06-24,2000.0,Real,Por evento,62331228
5639,15,406,Renovação de cheque especial/conta garantida,por conta,2022-06-24,2000.0,Real,A cada 90 dias,62331228
5640,16,502,Emissão de DOC C,por operacao,2016-08-10,25.0,Real,Por evento,62331228
5641,17,503,Emissão de DOC D,por operacao,2016-08-10,25.0,Real,Por evento,62331228
5642,18,506,Transferência Eletrônica Disponível - TED,por operacao,2016-08-10,25.0,Real,Por evento,62331228
5643,19,602,Por outros meios,por emissao,2018-10-08,100.0,Real,Por evento,62331228
5644,20,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2016-08-10,10.0,Real,Por evento,62331228
5645,21,702,Entrada por meio magnético,por titulo,2010-03-25,8.5,Real,Por evento,62331228
5646,22,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2010-03-25,6.0,Real,Por evento,62331228
5647,23,704,Manutenção de título vencido,por titulo,2010-03-25,6.5,Real,A cada 30 dias,62331228
5648,24,705,Envio para protesto,por titulo,2020-06-16,30.0,Real,Por evento,62331228
5649,25,706,Sustação de protesto,por titulo,2020-06-16,30.0,Real,Por evento,62331228
5650,26,707,Devolução de título,por titulo,2020-06-16,30.0,Real,Por evento,62331228
5651,27,801,Abertura de crédito,por operacao,2016-08-10,1000.0,Real,Por evento,62331228
5652,28,802,Renegociação de dívida,por operacao,2016-08-10,500.0,Real,Por evento,62331228
5653,29,803,Substituição de garantia,por operacao,2007-04-06,360.0,Real,Por evento,62331228
5654,30,901,Segunda via de documento,por copia,2016-08-10,100.0,Real,Por evento,62331228
5655,31,902,Ressarcimento de despesas-telefonema,por chamada,2007-04-06,6.0,Real,Por evento,62331228
5656,32,903,Ressarcimento de despesas-fax,por folha,2007-04-06,5.8,Real,Por evento,62331228
5657,33,904,Envelopamento de documentos,por envelope,2007-04-06,4.5,Real,Por evento,62331228
5658,34,906,Pagamento de funcionários via meio magnético,por funcionario,1996-07-25,0.0,Real,Por evento,62331228
5659,35,1001,Exportação: Edição de Contrato de Câmbio,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5660,36,1002,Exportação: Edição de Contrato de Câmbio via Internet,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5661,37,1003,Exportação: Liquidação com Ordem de Pagamento,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5662,38,1004,Exportação: Conferência de Documentos,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5663,39,1005,Exportação: Câmbio Simplicado (todas as despesas do cliente no Banco),por operacao,2020-06-30,600.0,Real,Por evento,62331228
5664,40,1006,Importação: Edição de Contrato de Câmbio,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5665,41,1007,Importação: Emissão de Ordem de Pagamento,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5666,42,1009,Importação: Câmbio Simplificado(Todas as despesas do cliente no Banco),por operacao,2020-06-30,600.0,Real,Por evento,62331228
5667,43,1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5668,44,1011,Financeiro-Ingresso de Recursos:Edição de Cont. de Câmbio Via Internet,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5669,45,1012,Financeiro -Ingresso de Recursos: Liquidação com Ordem de pagamento,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5670,46,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5671,47,1017,Financeiro-Remessa de Recursos: Edição de Cont. de Câmbio Via Internet,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5672,48,1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,por operacao,2020-06-30,600.0,Real,Por evento,62331228
5673,0,101,Confecção de ficha cadastral,por cliente,2020-02-06,1800.0,Real,Por evento,15581638
5674,1,102,Renovação de ficha cadastral,por cliente,2014-05-17,0.0,Real,A cada 0 dias,15581638
5675,2,103,Consultas a serviços de proteção ao crédito,por consulta,2014-10-14,200.0,Real,Por evento,15581638
5676,3,303,Cheque administrativo,por cheque,2014-10-14,25.0,Real,Por evento,15581638
5677,4,802,Renegociação de dívida,por operacao,2014-10-14,500.0,Real,Por evento,15581638
5678,5,803,Substituição de garantia,por operacao,2014-10-14,1000.0,Real,Por evento,15581638
5679,6,805,Rescisão Contratual (Quitação Antecipada),por operacao,2014-10-14,1000.0,Real,Por evento,15581638
5680,7,901,Segunda via de documento,por copia,2014-10-14,300.0,Real,Por evento,15581638
5681,0,101,Confecção de ficha cadastral,por cliente,2021-09-01,800.0,Real,Por evento,411939
5682,1,102,Renovação de ficha cadastral,por cliente,2021-09-01,800.0,Real,A cada 180 dias,411939
5683,2,103,Consultas a serviços de proteção ao crédito,por consulta,2015-03-13,50.0,Real,Por evento,411939
5684,3,201,"Comum, para débito, saque e consultas",por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
5685,4,202,"Débito, saque e garantia de cheque-anuidade do contrato",por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
5686,5,203,"Débito, saque e garantia de cheque-confecção do cartão",por cartao,2010-05-22,0.0,Real,Por evento,411939
5687,6,204,Cartão multiplo-nacional-anuidade do contrato,por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
5688,7,205,Cartão multiplo-nacional-confecção do cartão,por cartao,2010-05-22,0.0,Real,Por evento,411939
5689,8,206,Cartão multiplo-internacional-anuidade do contrato,por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
5690,9,207,Cartão multiplo-internacional-confecção do cartão,por cartao,2010-05-22,0.0,Real,Por evento,411939
5691,10,208,Cartão multiplo adicional-nacional-anuidade do contrato,por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
5692,11,209,Cartão multiplo adicional-nacional-confecção do cartão,por cartao,2010-05-22,0.0,Real,Por evento,411939
5693,12,210,Cartão multiplo adicional-intern.-anuidade do contrato,por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
5694,13,211,Cartão multiplo adicional-Intern.-confecção do cartão,por cartao,2010-05-22,0.0,Real,Por evento,411939
5695,14,501,Saque em caixa automática externa/banco 24 horas,por saque,2010-05-22,0.0,Real,Por evento,411939
5696,15,502,Emissão de DOC C,por operacao,2010-05-22,0.0,Real,Por evento,411939
5697,16,503,Emissão de DOC D,por operacao,2010-05-22,0.0,Real,Por evento,411939
5698,17,504,Ordem de Pagamento,por operacao,2010-05-22,0.0,Real,Por evento,411939
5699,18,505,Depósito em outra agência,por operacao,2010-05-22,0.0,Real,Por evento,411939
5700,19,506,Transferência Eletrônica Disponível - TED,por operacao,2010-05-22,0.0,Real,Por evento,411939
5701,20,601,Em terminal  eletrônico,por emissao,2010-05-22,0.0,Real,Por evento,411939
5702,21,602,Por outros meios,por emissao,2010-05-22,0.0,Real,Por evento,411939
5703,22,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2010-05-22,0.0,Real,Por evento,411939
5704,23,701,Entrada por borderô (listagem de titulos),por titulo,2015-03-13,5.0,Real,Por evento,411939
5705,24,702,Entrada por meio magnético,por titulo,2010-05-22,0.0,Real,Por evento,411939
5706,25,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2015-03-13,5.0,Real,Por evento,411939
5707,26,704,Manutenção de título vencido,por titulo,2010-05-22,0.0,Real,A cada 0 dias,411939
5708,27,705,Envio para protesto,por titulo,2016-02-01,50.0,Real,Por evento,411939
5709,28,706,Sustação de protesto,por titulo,2016-02-01,50.0,Real,Por evento,411939
5710,29,707,Devolução de título,por titulo,2010-05-22,0.0,Real,Por evento,411939
5711,30,801,Abertura de crédito,por operacao,2021-09-01,800.0,Real,Por evento,411939
5712,31,802,Renegociação de dívida,por operacao,2019-08-03,600.0,Real,Por evento,411939
5713,32,803,Substituição de garantia,por operacao,2019-08-03,600.0,Real,Por evento,411939
5714,33,804,Custódia de cheque pré-datado,por operacao,2016-02-01,15.0,Real,Por evento,411939
5715,34,805,Rescisão Contratual (Quitação Antecipada),por operacao,2006-03-01,200.0,Real,Por evento,411939
5716,35,901,Segunda via de documento,por copia,2006-03-01,50.0,Real,Por evento,411939
5717,36,902,Ressarcimento de despesas-telefonema,por chamada,1996-07-25,0.0,Real,Por evento,411939
5718,37,903,Ressarcimento de despesas-fax,por folha,1996-07-25,0.0,Real,Por evento,411939
5719,38,904,Envelopamento de documentos,por envelope,2006-03-01,10.0,Real,Por evento,411939
5720,39,905,Pagamento de funcionários via relação,por funcionario,1996-07-25,0.0,Real,Por evento,411939
5721,40,906,Pagamento de funcionários via meio magnético,por funcionario,1996-07-25,0.0,Real,Por evento,411939
5722,0,101,Confecção de ficha cadastral,por cliente,2021-05-07,500.0,Real,Por evento,11271860
5723,1,506,Transferência Eletrônica Disponível - TED,por operacao,2016-08-08,50.0,Real,Por evento,11271860
5724,2,801,Abertura de crédito,por operacao,2021-05-07,800.0,Real,Por evento,11271860
5725,3,802,Renegociação de dívida,por operacao,2021-05-07,500.0,Real,Por evento,11271860
5726,4,901,Segunda via de documento,por copia,2021-05-07,100.0,Real,Por evento,11271860
5727,0,101,Confecção de ficha cadastral,por cliente,2021-01-04,0.0,Real,Por evento,74828799
5728,1,102,Renovação de ficha cadastral,por cliente,2021-11-10,160.0,Real,A cada 180 dias,74828799
5729,2,103,Consultas a serviços de proteção ao crédito,por consulta,2014-10-24,50.0,Real,Por evento,74828799
5730,3,302,Talão-20 folhas (segundo talão no mês),por talao,2020-11-11,200.0,Real,Por evento,74828799
5731,4,303,Cheque administrativo,por cheque,2020-11-11,150.0,Real,Por evento,74828799
5732,5,304,Cheque avulso,por cheque,2020-11-11,100.0,Real,Por evento,74828799
5733,6,305,Cheque devolvido por insuficiência de fundos,por cheque,2020-11-11,50.0,Real,Por evento,74828799
5734,7,306,Oposição/sustação de pagamento de cheque,por cheque,2020-11-11,100.0,Real,Por evento,74828799
5735,8,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,2020-11-11,60.0,Real,Por evento,74828799
5736,9,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2020-11-11,60.0,Real,Por evento,74828799
5737,10,310,Cobrança de cheque por compensação,por cheque,2009-11-27,0.0,Real,Por evento,74828799
5738,11,311,Cheque TB (Transferência Bancária sem CPMF),por cheque,2009-11-27,0.0,Real,Por evento,74828799
5739,12,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2020-11-11,150.0,Real,Por evento,74828799
5740,13,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2020-11-11,0.0,Real,Por evento,74828799
5741,14,401,Abertura de conta,por conta,2020-12-10,0.0,Real,Por evento,74828799
5742,15,402,Manutenção de conta ativa,por conta,2020-11-11,50.0,Real,A cada 30 dias,74828799
5743,16,403,Manutenção de conta inativa,por conta,2014-10-24,300.0,Real,A cada 180 dias,74828799
5744,17,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2014-10-24,35.0,Real,Por evento,74828799
5745,18,405,Concessão de cheque especial/conta garantida,por conta,2014-10-24,500.0,Real,Por evento,74828799
5746,19,406,Renovação de cheque especial/conta garantida,por conta,2014-10-24,500.0,Real,A cada 180 dias,74828799
5747,20,407,Débito autorizado em conta-corrente,por operacao,2014-10-24,10.0,Real,Por evento,74828799
5748,21,408,Banco domestico-conta principal (com limite de acessos),por conta,2009-11-27,0.0,Real,A cada 0 dias,74828799
5749,22,409,Banco doméstico-conta secundária (com limite de acessos),por conta,2009-11-27,0.0,Real,A cada 0 dias,74828799
5750,23,502,Emissão de DOC C,por operacao,2014-10-24,20.0,Real,Por evento,74828799
5751,24,503,Emissão de DOC D,por operacao,2014-10-24,20.0,Real,Por evento,74828799
5752,25,504,Ordem de Pagamento,por operacao,2020-11-11,18.0,Real,Por evento,74828799
5753,26,505,Depósito em outra agência,por operacao,2014-10-24,10.0,Real,Por evento,74828799
5754,27,506,Transferência Eletrônica Disponível - TED,por operacao,2020-11-11,50.0,Real,Por evento,74828799
